,6598,6599,6634,6635,6638,6639,6643,6644,6652,6654,6669,6678,6708,6709,6720,6721,6732,6739,6983,6985,6986,6987,6992,6997,7001,7007,7009,7010,7011,7012,7013,7014,7016,7017,7020,7025,7027,7028,7033
6678,0,0,0,0,0,0,0,0,0,0,0,0,162.7238644,99.69701546,83.65381758,28.64856766,35.52422391,8.021598945,24.06479684,5.729713532,8.021598945,12.60536976,8.021598945,9.167541652,11.45942706,13.75131248,18.3350833,41.25393744,35.52422391,146.6806665,174.1832914,267.0046506,74.48627592,155.8482081,41.25393744,17.1891406,10.31348436,17.1891406,22.91885414
6708,0,0,0,0,0,0,0,0,0,0,0,0,0,56.15119262,48.12959367,16.04319789,17.1891406,2.291885414,13.75131248,2.291885414,5.729713532,9.167541652,5.729713532,6.875656239,11.45942706,8.021598945,13.75131248,28.64856766,26.35668224,106.5726717,106.5726717,136.367182,40.10799474,79.07004675,22.91885414,10.31348436,5.729713532,10.31348436,143.2428384
6709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.69176556,16.04319789,17.1891406,2.291885414,13.75131248,19.48102601,2.291885414,6.875656239,2.291885414,2.291885414,11.45942706,8.021598945,9.167541652,22.91885414,12.60536976,50.42147909,51.56742179,64.17279157,24.06479684,48.12959367,16.04319789,6.875656239,2.291885414,6.875656239,134.0752966
6720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.96205202,18.3350833,5.729713532,24.06479684,12.60536976,20.62696872,26.35668224,18.3350833,19.48102601,17.1891406,13.75131248,17.1891406,41.25393744,18.3350833,46.98365097,49.27553638,55.00524991,29.79451037,50.42147909,22.91885414,10.31348436,5.729713532,10.31348436,36.67016661
6721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.729713532,17.1891406,9.167541652,17.1891406,19.48102601,2.291885414,19.48102601,2.291885414,11.45942706,9.167541652,9.167541652,22.91885414,10.31348436,33.23233849,27.50262496,34.3782812,10.31348436,20.62696872,5.729713532,19.48102601,17.1891406,19.48102601,32.08639578
6732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.021598945,12.60536976,19.48102601,19.48102601,8.021598945,19.48102601,19.48102601,11.45942706,19.48102601,19.48102601,8.021598945,5.729713532,16.04319789,29.79451037,32.08639578,26.35668224,44.69176556,20.62696872,9.167541652,5.729713532,9.167541652,40.10799474
6739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.291885414,11.45942706,11.45942706,19.48102601,11.45942706,11.45942706,11.45942706,11.45942706,11.45942706,17.1891406,11.45942706,2.291885414,5.729713532,6.875656239,5.729713532,8.021598945,2.291885414,17.1891406,11.45942706,17.1891406,34.3782812
6983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.48102601,2.291885414,10.31348436,2.291885414,2.291885414,11.45942706,2.291885414,5.729713532,12.60536976,5.729713532,13.75131248,14.89725519,16.04319789,9.167541652,16.04319789,6.875656239,19.48102601,17.1891406,19.48102601,24.06479684
6985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.291885414,6.875656239,19.48102601,19.48102601,11.45942706,11.45942706,11.45942706,17.1891406,17.1891406,2.291885414,6.875656239,5.729713532,19.48102601,2.291885414,17.1891406,11.45942706,11.45942706,11.45942706,48.12959367
6986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.021598945,2.291885414,2.291885414,11.45942706,17.1891406,17.1891406,19.48102601,17.1891406,5.729713532,8.021598945,6.875656239,19.48102601,6.875656239,19.48102601,11.45942706,11.45942706,11.45942706,69.9025051
6987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.021598945,9.167541652,11.45942706,19.48102601,19.48102601,8.021598945,5.729713532,14.89725519,21.77291142,19.48102601,10.31348436,14.89725519,6.875656239,19.48102601,17.1891406,19.48102601,46.98365097
6992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.875656239,11.45942706,17.1891406,17.1891406,2.291885414,19.48102601,8.021598945,11.45942706,10.31348436,5.729713532,8.021598945,19.48102601,17.1891406,11.45942706,17.1891406,57.29713532
6997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.45942706,19.48102601,19.48102601,6.875656239,2.291885414,12.60536976,18.3350833,16.04319789,8.021598945,11.45942706,5.729713532,19.48102601,11.45942706,17.1891406,64.17279157
7001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.45942706,11.45942706,11.45942706,11.45942706,11.45942706,11.45942706,11.45942706,11.45942706,11.45942706,11.45942706,11.45942706,11.45942706,11.45942706,17.1891406
7007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.729713532,12.60536976,5.729713532,14.89725519,14.89725519,14.89725519,5.729713532,9.167541652,19.48102601,17.1891406,11.45942706,17.1891406,48.12959367
7009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.91885414,12.60536976,29.79451037,30.94045307,29.79451037,11.45942706,18.3350833,6.875656239,19.48102601,17.1891406,19.48102601,59.58902074
7010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.21073955,63.02684885,66.46467697,64.17279157,25.21073955,37.81610931,13.75131248,8.021598945,19.48102601,6.875656239,30.94045307
